Question	Clip	YouTube video ID	Start (sec)	Length (sec)	Link	Description
30	2	aREDWWXhBdc	101	14	https://www.youtube.com/watch?v=aREDWWXhBdc&start=101&end=115     	3 Klavierstücke, D. 946: No. 1 in E-flat minor: Allegro assai
30	3	2cW_OUzoQGk	195	11	https://www.youtube.com/watch?v=2cW_OUzoQGk&start=195&end=206     	String Quintet in C major, D. 956, Op. 163: I. Allegro ma non troppo
30	4	dNwAD0p4IuE	173	9	https://www.youtube.com/watch?v=dNwAD0p4IuE&start=173&end=182     	String Quartet No. 14 in D minor, D. 810 “Death And The Maiden”: II. Andante con moto
30	5	ZH4o1-IhoSY	30	10	https://www.youtube.com/watch?v=ZH4o1-IhoSY&start=30&end=40       	String Quartet No. 14 in D minor, D. 810 “Death And The Maiden”: I. Allegro
30	6	z24M13BnYjM	1.3	7	https://www.youtube.com/watch?v=z24M13BnYjM&start=1&end=8         	Piano Quintet in A major, D. 667 “Trout”: IV. Theme
						
31	1	rN7h3ILAqXo	785	9	https://www.youtube.com/watch?v=rN7h3ILAqXo&start=785&end=794     	Alla marcia funebre
31	2	rN7h3ILAqXo	623	10.5	https://www.youtube.com/watch?v=rN7h3ILAqXo&start=623&end=633     	Piu vivo
31	3	rN7h3ILAqXo	472	11	https://www.youtube.com/watch?v=rN7h3ILAqXo&start=472&end=483     	end of piano solo
31	4	rN7h3ILAqXo	179	10.5	https://www.youtube.com/watch?v=rN7h3ILAqXo&start=179&end=189     	Con anima
31	5	rN7h3ILAqXo	753	13	https://www.youtube.com/watch?v=rN7h3ILAqXo&start=753&end=766     	Appassionato
31	6	rN7h3ILAqXo	88	13	https://www.youtube.com/watch?v=rN7h3ILAqXo&start=88&end=101      	cello introduction
						
32	1	oOsXVXpWHWo	30	11	https://www.youtube.com/watch?v=oOsXVXpWHWo&start=30&end=41       	Schumann: Schneeglöckchen (Snowdrop) Op. 79, No. 26
32	2	MJZc_UAwG1o	200	10	https://www.youtube.com/watch?v=MJZc_UAwG1o&start=200&end=210     	Debussy: Preludes Book I: No. 6 Des pas sur la neige (Footsteps in the Snow)
32	3	Tu1QaimCJkg	224	11.7	https://www.youtube.com/watch?v=Tu1QaimCJkg&start=224&end=235     	Liszt: Transcendental Etudes: No. 12 Chasse Neige (Chasing Snow)
32	4	KqvRNBrNwtg	56	10	https://www.youtube.com/watch?v=KqvRNBrNwtg&start=56&end=66       	Tchaikovsky: The Seasons, Op. 37a: IV. April - Snowdrop
32	5	Mndn7ogRP6o	50	9	https://www.youtube.com/watch?v=Mndn7ogRP6o&start=50&end=59       	Debussy: Children's Corner: IV. The Snow Is Dancing
32	6	Mndn7ogRP6o	4.2	10	https://www.youtube.com/watch?v=Mndn7ogRP6o&start=4&end=14        	Debussy: Children's Corner: IV. The Snow Is Dancing
						
33	1	wQR6ABQ-lHA	24	8	https://www.youtube.com/watch?v=wQR6ABQ-lHA&start=24&end=32       	Prelude No. 27 in E-flat minor “Devil's Trill”
33	2	sVmJ1YG64EU	0.2	10	https://www.youtube.com/watch?v=sVmJ1YG64EU&start=0&end=10        	Op. 28 No. 3 in G major
33	3	zjKe_qcJ20c	0	12	https://www.youtube.com/watch?v=zjKe_qcJ20c&start=0&end=12        	Op. 28 No. 20 in C minor
33	4	Ti7hUQKhAtY	0.2	15.1	https://www.youtube.com/watch?v=Ti7hUQKhAtY&start=0&end=15        	Op. 28 No. 24 in D minor
33	5	J_6APTb3RNQ	128	11	https://www.youtube.com/watch?v=J_6APTb3RNQ&start=128&end=139     	Op. 28 No. 15 in D-flat major “Raindrop”
						
34	1	PDWK3PYZvAA	0.7	14.3	https://www.youtube.com/watch?v=PDWK3PYZvAA&start=0&end=15        	Keyboard Concerto in F major, BWV 978: I. Allegro, after Vivaldi RV 310
34	2	BL-KzcwHDbY	314	6	https://www.youtube.com/watch?v=BL-KzcwHDbY&start=314&end=320     	Violin Concerto Op. 3 No. 6 in A minor “L'estro Armonico”
34	3	BL-KzcwHDbY	52.8	11.3	https://www.youtube.com/watch?v=BL-KzcwHDbY&start=52&end=64       	Violin Concerto Op. 3 No. 6 in A minor “L'estro Armonico”
34	4	JIDtt9Y0rTc	1.4	9.6	https://www.youtube.com/watch?v=JIDtt9Y0rTc&start=1&end=11        	Violin Concerto in G minor “Summer”: II. Adagio e piano – Presto e forte
34	5	e3vOK1FdvFc	0.7	11	https://www.youtube.com/watch?v=e3vOK1FdvFc&start=0&end=11        	Violin Concerto in G minor “Summer”: III. Presto
						
35	1	_Ki1EQHuE6I	149	8	https://www.youtube.com/watch?v=_Ki1EQHuE6I&start=149&end=157     	Fantasy in D minor, K. 397
35	2	jALw5NwMmXs	257	14	https://www.youtube.com/watch?v=jALw5NwMmXs&start=257&end=271     	Fantasia in C minor K. 396
35	3	6suSHZkW70c	374.9	9.1	https://www.youtube.com/watch?v=6suSHZkW70c&start=374&end=384     	Fantasia in C minor, K. 475
35	4	_Ki1EQHuE6I	274.2	6.8	https://www.youtube.com/watch?v=_Ki1EQHuE6I&start=274&end=281     	Fantasy in D minor, K. 397
35	5	6suSHZkW70c	213	10	https://www.youtube.com/watch?v=6suSHZkW70c&start=213&end=223     	Fantasia in C minor, K. 475
35	6	_Ki1EQHuE6I	46.1	8.9	https://www.youtube.com/watch?v=_Ki1EQHuE6I&start=46&end=55       	Fantasy in D minor, K. 397
